date,keyword,title,link,publish_date
01/01/2016~01/31/2016,鴻海 財經,呂芳銘拿下TBC 鴻海跨入有線電視市場,https://ec.ltn.com.tw/article/breakingnews/1583988,2016年1月25日
01/01/2016~01/31/2016,鴻海 財經,馬世芳：樂海星沉，鮑伊遠行搖滾變色龍傳奇,https://www.wealth.com.tw/articles/c2b7444a-a039-4cbf-808a-1393f7f146ca,2016年1月27日
01/01/2016~01/31/2016,鴻海 財經,小二生訪郭董 「老鷹想飛」將巡播國中小學,https://www.ntdtv.com.tw/b5/20160104/video/163399.html,2016年1月4日
01/01/2016~01/31/2016,鴻海 財經,鴻海進軍有線電視 迂迴管理TBC,https://ec.ltn.com.tw/article/paper/952541,2016年1月26日
01/01/2016~01/31/2016,鴻海 財經,2016年第一季的恐慌殺盤是買點還是逃命點？上漲超過6年的多頭結束了？,https://www.wealth.com.tw/articles/9bb14158-b4d9-4223-9e0c-1c69d96b2a89,2016年1月20日
01/01/2016~01/31/2016,鴻海 財經,不堪虧損 台印刷廠秋雨退出中國市場,https://www.ntdtv.com.tw/b5/20160127/video/164835.html?%E4%B8%8D%E5%A0%AA%E8%99%A7%E6%90%8D%20%E5%8F%B0%E5%8D%B0%E5%88%B7%E5%BB%A0%E7%A7%8B%E9%9B%A8%E9%80%80%E5%87%BA%E4%B8%AD%E5%9C%8B%E5%B8%82%E5%A0%B4,2016年1月27日
01/01/2016~01/31/2016,鴻海 財經,港股、港元拉警報 背後有索羅斯影子同一批炒家放空中國後狙擊香港,https://www.wealth.com.tw/articles/20fa07c0-f8f3-4b79-8db9-8d7b368cf9db,2016年1月26日
01/01/2016~01/31/2016,鴻海 財經,一銀首家數位分行 機器人熱舞助陣,https://ec.ltn.com.tw/article/breakingnews/1579786,2016年1月21日
01/01/2016~01/31/2016,鴻海 財經,新光金難堪的成績單 誰來負責？獲利敬陪末座 含淚賣地仍難脫困,https://www.wealth.com.tw/articles/d70e20af-3663-4127-85c5-82fa01405e92,2016年1月11日
01/01/2016~01/31/2016,鴻海 財經,東莞台資興昂鞋廠關廠,https://ec.ltn.com.tw/article/paper/948794,2016年1月13日
02/01/2016~03/02/2016,鴻海 財經,台灣鴻海提案60億美金收購日本夏普電子,https://www.bbc.com/zhongwen/trad/china/2016/02/160204_taiwan_sharp,2016年2月4日
02/01/2016~03/02/2016,鴻海 財經,鴻海的日本軍師！他透露郭董「很特別」...,https://ec.ltn.com.tw/article/breakingnews/1613786,2016年2月26日
02/01/2016~03/02/2016,鴻海 財經,呂芳銘買TBC　2成資金來自郭台銘,https://finance.ettoday.net/news/648275,2016年2月16日
02/01/2016~03/02/2016,鴻海 財經,小小兵、胡迪輪番上陣頒獎 萌翻奧斯卡,https://tw.stock.yahoo.com/-1375337593217078.html,2016年2月29日
02/01/2016~03/02/2016,鴻海 財經,2015 年台灣製造業產值掉 10%，創金融海嘯後最大降幅,https://www.wealth.com.tw/articles/8a7b6183-e3c4-42d5-8cdf-3575ca4699d2,2016年2月22日
02/01/2016~03/02/2016,鴻海 財經,分析：日本夏普接受台灣鴻海收購的兩點啟示,https://www.bbc.com/zhongwen/trad/business/2016/02/160225_analysis_foxconn_sharp_takeover,2016年2月25日
02/01/2016~03/02/2016,鴻海 財經,夏普百年史》以自動鉛筆與收音機崛起 因液晶面板與太陽能電池倒下的日本電機巨頭,https://www.storm.mg/article/83234,2016年2月25日
02/01/2016~03/02/2016,鴻海 財經,華爾街為何叫「牆街」（Wall Street）？關於財經的小知識-Mr. Market 市場先生談投資-觀點新聞,https://wealth.businessweekly.com.tw/GArticle.aspx?id=ARTL000054100,2016年2月4日
02/01/2016~03/02/2016,鴻海 財經,鴻夏戀結局未定！傳鴻海、INCJ各獲4名夏普董事支持,https://finance.ettoday.net/news/648246,2016年2月16日
02/01/2016~03/02/2016,鴻海 財經,李登輝把「餘生」拖到選後的盤算,https://www.wealth.com.tw/articles/6dac3fbc-c725-44c8-872e-2c996b9b86b0,2016年2月28日
02/01/2016~03/02/2016,鴻海 財經,夏普選擇鴻海度量日本社會價值觀,https://www.bbc.com/zhongwen/trad/china/2016/02/160205_taiwan_japan_hon-hai_sharp,2016年2月5日
02/01/2016~03/02/2016,鴻海 財經,矽品回擊日月光 批誇大SiP商機,https://ec.ltn.com.tw/article/breakingnews/1609037,2016年2月21日
02/01/2016~03/02/2016,鴻海 財經,流通戰將謝健南 轉戰全聯,https://ec.ltn.com.tw/article/paper/957911,2016年2月15日
02/01/2016~03/02/2016,鴻海 財經,台日韓面板業大和解？傳郭董釋出SDP部分股給三星| 財經,https://www.setn.com/m//News.aspx?NewsID=125939&utm_source=setn.com&utm_medium=news&utm_campaign=prevnews&p=0,2016年2月24日
03/03/2016~04/02/2016,鴻海 財經,鴻海認購夏普66％股權 4/2簽約記者會,https://ec.ltn.com.tw/article/breakingnews/1649317,2016年3月30日
03/03/2016~04/02/2016,鴻海 財經,鴻海夏普終簽約 台企「全入主」日本企業,https://www.bbc.com/zhongwen/trad/china/2016/04/160402_sharp_foxconn_deal_case,2016年4月2日
03/03/2016~04/02/2016,鴻海 財經,鴻夏戀拍板！鴻海、鴻準股票3/31恢復交易,https://finance.ettoday.net/news/672374,2016年3月30日
03/03/2016~04/02/2016,鴻海 財經,富爸爸、窮爸爸作者：我所預言的「2016史上最慘崩盤」正在來臨,https://tw.stock.yahoo.com/news/%E5%AF%8C%E7%88%B8%E7%88%B8-%E7%AA%AE%E7%88%B8%E7%88%B8%E4%BD%9C%E8%80%85-%E6%88%91%E6%89%80%E9%A0%90%E8%A8%80%E7%9A%84-2016%E5%8F%B2%E4%B8%8A%E6%9C%80%E6%85%98%E5%B4%A9%E7%9B%A4-%E6%AD%A3%E5%9C%A8%E4%BE%86%E8%87%A8-055505059.html,2016年3月25日
03/03/2016~04/02/2016,鴻海 財經,中華精測是下一檔漢微科？十年磨一劍！「沒有終點線，只有里程碑」,https://www.wealth.com.tw/articles/d9a2ac5a-1c84-4ba3-b9e0-d81c980bdce3,2016年3月27日
03/03/2016~04/02/2016,鴻海 財經,鴻夏戀大結局！鴻海宣布：3888億日圓併購夏普 4月2日正式簽約,https://www.storm.mg/article/96006,2016年3月30日
03/03/2016~04/02/2016,鴻海 財經,鴻夏戀 郭台銘比出ok手勢,https://www.chinatimes.com/realtimenews/20160331002372-260410,2016年3月31日
03/03/2016~04/02/2016,鴻海 財經,台灣電動車產業鏈拼整合 鎖定低價趨勢,https://www.ntdtv.com.tw/b5/20160324/video/168393.html?%E5%8F%B0%E7%81%A3%E9%9B%BB%E5%8B%95%E8%BB%8A%E7%94%A2%E6%A5%AD%E9%8F%88%E6%8B%BC%E6%95%B4%E5%90%88%20%E9%8E%96%E5%AE%9A%E4%BD%8E%E5%83%B9%E8%B6%A8%E5%8B%A2,2016年3月24日
03/03/2016~04/02/2016,鴻海 財經,鴻海副總裁戴正吳 傳接夏普社長,https://ec.ltn.com.tw/article/paper/966141,2016年3月9日
03/03/2016~04/02/2016,鴻海 財經,一早赴愛物園祭拜林淑如　郭台銘不發一語離開,https://finance.ettoday.net/news/661610,2016年3月12日
