date,keyword,title,link,publish_date
01/01/2022~01/31/2022,鴻海 財經,鴻海電動車生產基地曝！ 劉揚偉化身解說員：5成零件是MIH提供,https://tw.stock.yahoo.com/news/%E9%B4%BB%E6%B5%B7%E9%9B%BB%E5%8B%95%E8%BB%8A%E7%94%9F%E7%94%A2%E5%9F%BA%E5%9C%B0%E6%9B%9D-%E5%8A%89%E6%8F%9A%E5%81%89%E5%8C%96%E8%BA%AB%E8%A7%A3%E8%AA%AA%E5%93%A1-5%E6%88%90%E9%9B%B6%E4%BB%B6%E6%98%AFmih%E6%8F%90%E4%BE%9B-072700938.html,2022年1月11日
01/01/2022~01/31/2022,鴻海 財經,鴻海證實 印度清奈廠漸進式復工,https://ec.ltn.com.tw/article/breakingnews/3796691,2022年1月10日
01/01/2022~01/31/2022,鴻海 財經,鴻海線上尾牙登場！郭台銘：期許為人類做更多貢獻 | 民視新聞網 | LINE TODAY,https://today.line.me/tw/v2/article/BEZnqR6,2022年1月22日
01/01/2022~01/31/2022,鴻海 財經,2021年書市回顧》財經類稱霸暢銷榜！投資理財買氣不墜 有聲書蔚為風潮,https://www.wealth.com.tw/articles/e48fb754-3586-436a-ad53-2b3d3037f81f,2022年1月18日
01/01/2022~01/31/2022,鴻海 財經,鴻海子公司宣布「尾牙獎項全部重抽」不算數！　員工傻眼了,https://finance.ettoday.net/news/2177295,2022年1月25日
01/01/2022~01/31/2022,鴻海 財經,鴻海尾牙要重抽！抽獎名單有缺漏要重新摸彩,https://m.4gtv.tv/article/2022012507000012,2022年1月25日
01/01/2022~01/31/2022,鴻海 財經,【金融英文】Stock split ＆ Buy back，有助股價上攻的兩妙招？,https://tw.stock.yahoo.com/news/%E9%87%91%E8%9E%8D%E8%8B%B1%E6%96%87-stock-split-buy-back-092300987.html,2022年1月14日
01/01/2022~01/31/2022,鴻海 財經,花旗／花旗出售在台消金業務懶人包一文看客戶權益影響,https://tw.stock.yahoo.com/news/%E8%8A%B1%E6%97%97%E5%87%BA%E5%94%AE%E5%9C%A8%E5%8F%B0%E6%B6%88%E9%87%91%E6%A5%AD%E5%8B%99%E6%87%B6%E4%BA%BA%E5%8C%85-%E4%B8%80%E6%96%87%E7%9C%8B%E5%AE%A2%E6%88%B6%E6%AC%8A%E7%9B%8A%E5%BD%B1%E9%9F%BF-045538465.html,2022年1月27日
01/01/2022~01/31/2022,鴻海 財經,不只有你賠錢 2021年當沖客總計賠掉一個日月光,https://tw.stock.yahoo.com/news/%E4%B8%8D%E5%8F%AA%E6%9C%89%E4%BD%A0%E8%B3%A0%E9%8C%A2-2021-%E5%B9%B4%E7%95%B6%E6%B2%96%E5%AE%A2%E7%B8%BD%E8%A8%88%E8%B3%A0%E6%8E%89%E4%B8%80%E5%80%8B%E6%97%A5%E6%9C%88%E5%85%89-031346095.html,2022年1月3日
01/01/2022~01/31/2022,鴻海 財經,就算你有時光機 回到《華燈初上》買房也很難,https://tw.stock.yahoo.com/news/%E5%B0%B1%E7%AE%97%E4%BD%A0%E6%9C%89%E6%99%82%E5%85%89%E6%A9%9F-%E5%9B%9E%E5%88%B0-%E8%8F%AF%E7%87%88%E5%88%9D%E4%B8%8A-%E8%B2%B7%E6%88%BF%E4%B9%9F%E5%BE%88%E9%9B%A3-055600602.html,2022年1月5日
02/01/2022~03/03/2022,鴻海 財經,【鴻海品牌路／上】電動車版圖從無到有只花2年揭密鴻海後來居上的魔法| 財經掃描,https://vip.udn.com/vip/story/121938/6093800,2022年2月13日
02/01/2022~03/03/2022,鴻海 財經,【夏普新機會1】僅45歲！鴻海寶寶吳柏勳接棒成夏普CEO,https://tw.stock.yahoo.com/news/%E5%83%85-45-%E6%AD%B2-%E9%B4%BB%E6%B5%B7%E5%AF%B6%E5%AF%B6%E5%90%B3%E6%9F%8F%E5%8B%B3%E6%88%90%E5%A4%8F%E6%99%AE%E6%9C%80%E5%B9%B4%E8%BC%95ceo-095308951.html,2022年2月18日
02/01/2022~03/03/2022,鴻海 財經,品觀點│鴻海Model T電動巴士高雄交車 有ESS不斷電│高雄,https://www.pinview.com.tw/news/13182,2022年3月3日
02/01/2022~03/03/2022,鴻海 財經,環球晶併購破局 外資下修目標價 徐秀蘭：啟動千億擴產計畫,https://tw.stock.yahoo.com/news/%E7%92%B0%E7%90%83%E6%99%B6%E4%BD%B5%E8%B3%BC%E7%A0%B4%E5%B1%80-%E5%A4%96%E8%B3%87%E4%B8%8B%E4%BF%AE%E7%9B%AE%E6%A8%99%E5%83%B9-%E5%BE%90%E7%A7%80%E8%98%AD-%E5%95%9F%E5%8B%95%E5%8D%83%E5%84%84%E6%93%B4%E7%94%A2%E8%A8%88%E7%95%AB-023800168.html,2022年2月6日
02/01/2022~03/03/2022,鴻海 財經,力積電除息行情失靈 網：股價要追上二哥了,https://tw.stock.yahoo.com/news/%E5%8A%9B%E7%A9%8D%E9%9B%BB%E9%99%A4%E6%81%AF%E8%A1%8C%E6%83%85%E5%A4%B1%E9%9D%88-%E7%B6%B2%EF%BC%9A%E8%82%A1%E5%83%B9%E8%A6%81%E8%BF%BD%E4%B8%8A%E4%BA%8C%E5%93%A5%E4%BA%86-053610638.html,2022年2月24日
02/01/2022~03/03/2022,鴻海 財經,這家新創鴻海小米都買單 女媧AI教育機器人日商也搶合作,https://tw.stock.yahoo.com/news/%E5%A5%B3%E5%AA%A7%E5%89%B5%E9%80%A0%E6%89%93%E9%80%A0ai%E6%95%99%E8%82%B2%E6%A9%9F%E5%99%A8%E4%BA%BA-%E8%AE%93%E6%97%A5%E6%9C%AC%E4%BA%BA%E6%90%B6%E4%BB%98%E9%96%8B%E7%99%BC%E8%B2%BB-154247366.html,2022年2月8日
02/01/2022~03/03/2022,鴻海 財經,【金控裡的弱勢1】金飯碗好捧？期貨業員工分紅竟不到萬元少得可憐,https://tw.stock.yahoo.com/news/%E3%80%90%E9%87%91%E6%8E%A7%E6%A5%AD%E7%9A%84%E5%BC%B1%E5%8B%A2%E7%94%A2%E6%A5%AD-1-%E3%80%91%E9%87%91%E9%A3%AF%E7%A2%97%E5%A5%BD%E6%8D%A7%EF%BC%9F%E6%9C%9F%E8%B2%A8%E6%A5%AD%E5%93%A1%E5%B7%A5%E5%88%86%E7%B4%85%E7%AB%9F%E4%B8%8D%E5%88%B0%E8%90%AC%E5%85%83%E5%B0%91%E5%BE%97%E5%8F%AF%E6%86%90-040039652.html,2022年2月24日
02/01/2022~03/03/2022,鴻海 財經,【千元俱樂部1】千金股非遙不可及 近25萬人樂當股東,https://tw.stock.yahoo.com/news/%E3%80%90%E5%8D%83%E5%85%83%E4%BF%B1%E6%A8%82%E9%83%A8-1-%E3%80%91%E5%8D%83%E9%87%91%E8%82%A1%E9%9D%9E%E9%81%99%E4%B8%8D%E5%8F%AF%E5%8F%8A-%E8%BF%91-25-%E8%90%AC%E4%BA%BA%E6%A8%82%E7%95%B6%E8%82%A1%E6%9D%B1-053404780.html,2022年2月22日
02/01/2022~03/03/2022,鴻海 財經,【金融家族比拚4】大哥二哥壓力大 中信金、開發金掀比價行情,https://tw.stock.yahoo.com/news/%E3%80%90%E9%87%91%E8%9E%8D%E5%AE%B6%E6%97%8F%E6%AF%94%E6%8B%9A-4-%E3%80%91%E5%A4%A7%E5%93%A5%E4%BA%8C%E5%93%A5%E5%A3%93%E5%8A%9B%E5%A4%A7-%E4%B8%AD%E4%BF%A1%E9%96%8B%E7%99%BC%E9%87%91%E6%8E%80%E6%AF%94%E5%83%B9%E8%A1%8C%E6%83%85-005407517.html,2022年2月20日
02/01/2022~03/03/2022,鴻海 財經,【股東會紀念品指南3】懶人包：一次搞懂紀念品怎麼換、零股股東能不能領？,https://tw.stock.yahoo.com/news/%E3%80%90%E8%82%A1%E6%9D%B1%E6%9C%83%E7%B4%80%E5%BF%B5%E5%93%81%E6%8C%87%E5%8D%97-3-%E3%80%91%E6%87%B6%E4%BA%BA%E5%8C%85%EF%BC%9A%E4%B8%80%E6%AC%A1%E6%90%9E%E6%87%82%E7%B4%80%E5%BF%B5%E5%93%81%E6%80%8E%E9%BA%BC%E6%8F%9B%E3%80%81%E9%9B%B6%E8%82%A1%E8%82%A1%E6%9D%B1%E8%83%BD%E4%B8%8D%E8%83%BD%E9%A0%98%EF%BC%9F-091423604.html,2022年2月25日
03/04/2022~04/03/2022,鴻海 財經,鴻海神助攻電動皮卡 為何Lordstown CEO還說「失望」?,https://vip.udn.com/vip/story/121938/6145366,2022年3月7日
