date,keyword,title,link,publish_date
01/01/2022~01/31/2022,台積電 財經,索尼CIS元件擴大下單台積電- 財經要聞- 工商時報,https://www.chinatimes.com/newspapers/20220124001158-260202,2022年1月24日
01/01/2022~01/31/2022,台積電 財經,台積電擴大投資 無塵室工程、半導體設備股價齊揚｜財經100秒,https://www.ntdtv.com.tw/b5/20220105/video/315240.html?%E5%8F%B0%E7%A9%8D%E9%9B%BB%E6%93%B4%E5%A4%A7%E6%8A%95%E8%B3%87%20%E7%84%A1%E5%A1%B5%E5%AE%A4%E5%B7%A5%E7%A8%8B%E3%80%81%E5%8D%8A%E5%B0%8E%E9%AB%94%E8%A8%AD%E5%82%99%E8%82%A1%E5%83%B9%E9%BD%8A%E6%8F%9A%EF%BD%9C%E8%B2%A1%E7%B6%93100%E7%A7%92,2022年1月5日
01/01/2022~01/31/2022,台積電 財經,掛721元狂掃22張台積電 網封超級大學長：仙人指路？,https://tw.stock.yahoo.com/news/%E6%8E%9B721%E5%85%83%E7%8B%82%E6%8E%8322%E5%BC%B5%E5%8F%B0%E7%A9%8D%E9%9B%BB-%E7%B6%B2%E5%B0%81%E8%B6%85%E7%B4%9A%E5%A4%A7%E5%AD%B8%E9%95%B7-%E4%BB%99%E4%BA%BA%E6%8C%87%E8%B7%AF-011400089.html,2022年1月5日
01/01/2022~01/31/2022,台積電 財經,台積電高雄廠可望將納入科學園區,https://ec.ltn.com.tw/article/breakingnews/3789106,2022年1月4日
01/01/2022~01/31/2022,台積電 財經,2022存股精選》唯一持有台積電的高股息ETF，00701殖利率6％：台積會漲、金融股會發錢,https://www.businesstoday.com.tw/article/category/183013/post/202201120011/,2022年1月12日
01/01/2022~01/31/2022,台積電 財經,台積電法說前夕半導體供應鏈先開趴- 財經要聞- 工商時報,https://www.chinatimes.com/newspapers/20220113000124-260202,2022年1月13日
01/01/2022~01/31/2022,台積電 財經,今年沒升職也沒加薪！ 台積電10年主管1招找出原因,https://tw.stock.yahoo.com/news/%E4%BB%8A%E5%B9%B4%E6%B2%92%E5%8D%87%E8%81%B7%E4%B9%9F%E6%B2%92%E5%8A%A0%E8%96%AA-%E5%8F%B0%E7%A9%8D%E9%9B%BB10%E5%B9%B4%E4%B8%BB%E7%AE%A11%E6%8B%9B%E6%89%BE%E5%87%BA%E5%8E%9F%E5%9B%A0-104700203.html,2022年1月27日
01/01/2022~01/31/2022,台積電 財經,台積3年資本支出飆3.1兆,https://ec.ltn.com.tw/article/paper/1494072,2022年1月5日
01/01/2022~01/31/2022,台積電 財經,英特爾買最強EUV 強碰台積電- 財經要聞- 工商時報,https://www.chinatimes.com/newspapers/20220120000098-260202,2022年1月20日
01/01/2022~01/31/2022,台積電 財經,台積電擴大資本支出 美分析師：難以置信,https://ec.ltn.com.tw/article/breakingnews/3801122,2022年1月14日
