date,keyword,title,link,publish_date
01/01/2024~01/31/2024,聯發科 財經,天下財經週報：AI晶片一鳴驚人，聯發科要出運了？,https://www.cw.com.tw/article/5129147,2024年1月26日
01/01/2024~01/31/2024,聯發科 財經,聯發科新竹高鐵辦公大樓開工 2027年完工,https://tw.stock.yahoo.com/news/%E8%81%AF%E7%99%BC%E7%A7%91%E6%96%B0%E7%AB%B9%E9%AB%98%E9%90%B5%E8%BE%A6%E5%85%AC%E5%A4%A7%E6%A8%93%E9%96%8B%E5%B7%A5-2027%E5%B9%B4%E5%AE%8C%E5%B7%A5-050229742.html,2024年1月30日
01/01/2024~01/31/2024,聯發科 財經,聯發科AI整軍自建數據中心- 財經要聞- 工商時報,https://www.chinatimes.com/newspapers/20240108000118-260202,2024年1月8日
01/01/2024~01/31/2024,聯發科 財經,聯發科放大絕戰高通- 日報,https://www.ctee.com.tw/news/20240131700033-439901,2024年1月31日
01/01/2024~01/31/2024,聯發科 財經,鞏固台灣IC設計地位 聯發科新辦公大樓動土,https://www.ntdtv.com.tw/b5/20240130/video/383332.html?%E9%9E%8F%E5%9B%BA%E5%8F%B0%E7%81%A3IC%E8%A8%AD%E8%A8%88%E5%9C%B0%E4%BD%8D%20%E8%81%AF%E7%99%BC%E7%A7%91%E6%96%B0%E8%BE%A6%E5%85%AC%E5%A4%A7%E6%A8%93%E5%8B%95%E5%9C%9F,2024年1月30日
01/01/2024~01/31/2024,聯發科 財經,聯發科新接班團隊出爐！採雙首長制 陳冠州、顧大為接任共同營運長,https://money.udn.com/money/story/5612/7745902?from=edn_newest_index,2024年1月31日
01/01/2024~01/31/2024,聯發科 財經,聯發科動土典禮上　蔡明介喊話政府多支持IC設計業 經長：「會加碼」 | 財經 | CTWANT,https://www.ctwant.com/article/315146/,2024年1月30日
01/01/2024~01/31/2024,聯發科 財經,台灣最好機會「萬物AI時代」來了！輝達、聯發科都搶進，精選邊緣AI概念股一次看－封面摘要,https://www.businessweekly.com.tw/focus/indep/6013916,2024年1月24日
01/01/2024~01/31/2024,聯發科 財經,Wi-Fi 7標準確立 聯發科 立積 耕興 2024年迎汰舊升級商機 | Anue鉅亨 - 台股新聞,https://m.cnyes.com/news/id/5431117?exp=a,2024年1月15日
01/01/2024~01/31/2024,聯發科 財經,聯發科新竹高鐵辦公大樓開工動土　預估2027年落成,https://www.ftvnews.com.tw/news/detail/2024130F02M1,2024年1月30日
02/01/2024~03/02/2024,聯發科 財經,2月27日 財經必讀：MWC登場聚焦AI與5G、房市329檔期提前暖身、股神加碼日本五大商社,https://www.wealth.com.tw/articles/417842fe-2c0d-463d-addc-631d08df62ea,2024年2月26日
02/01/2024~03/02/2024,聯發科 財經,〈財經週報-晶片法上路〉半導體大廠受惠大 業者評估提出申請,https://ec.ltn.com.tw/article/paper/1629587,2024年2月4日
02/01/2024~03/02/2024,聯發科 財經,聯發科搶人才！砸90億蓋新竹5000坪新地標,https://www.ntdtv.com.tw/b5/20240203/video/383623.html?%E8%81%AF%E7%99%BC%E7%A7%91%E6%90%B6%E4%BA%BA%E6%89%8D%EF%BC%81%E7%A0%B890%E5%84%84%E8%93%8B%E6%96%B0%E7%AB%B95000%E5%9D%AA%E6%96%B0%E5%9C%B0%E6%A8%99,2024年2月3日
02/01/2024~03/02/2024,聯發科 財經,楊惠宇｜「聯發科王國」帶動的七龍搶珠！,https://www.ctee.com.tw/news/20240226700523-430205,2024年2月26日
02/01/2024~03/02/2024,聯發科 財經,聯發科營收年減 21%，五個數字看懂為何股價仍飆升？,https://finance.technews.tw/2024/02/04/why-mediateks-share-price-is-soaring/,2024年2月4日
02/01/2024~03/02/2024,聯發科 財經,科技大老開書單／聯發科董事長蔡明介 學「高效團隊」成功術,https://money.udn.com/money/story/5612/7759996,2024年2月12日
02/01/2024~03/02/2024,聯發科 財經,龍年風向球／AI見者有分！IP掌握飆股密碼、外資挺聯發科1288元,https://news.ustv.com.tw/newsdetail/20240207A001006,2024年2月12日
02/01/2024~03/02/2024,聯發科 財經,台股千金股再添一員 高千金股ETF吃香,https://tw.stock.yahoo.com/news/%E8%B2%B7%E4%B8%8D%E8%B5%B7%E5%8D%83%E9%87%91%E8%82%A1-7%E6%AA%94%E9%AB%98%E5%8D%83%E9%87%91%E8%82%A1etf%E8%BC%95%E9%AC%86%E5%85%A5%E6%89%8B-084453878.html,2024年2月26日
02/01/2024~03/02/2024,聯發科 財經,先探／半導體無廠概念股帶勁向榮,https://finance.ettoday.net/news/2679511,2024年2月7日
02/01/2024~03/02/2024,聯發科 財經,對韓國來說，台灣半導體才不是對手！聯電、聯發科都是三星供應商，根本就是夥伴,https://www.storm.mg/lifestyle/5004881,2024年2月5日
03/03/2024~04/02/2024,聯發科 財經,搶攻ASIC 聯發科推新世代設計平台,https://ec.ltn.com.tw/article/paper/1636755,2024年3月21日
03/03/2024~04/02/2024,聯發科 財經,強強聯手 鴻騰攜手聯發科ASIC開發CPO、高速連接解決方案,https://tw.stock.yahoo.com/news/%E5%BC%B7%E5%BC%B7%E8%81%AF%E6%89%8B-%E9%B4%BB%E9%A8%B0%E6%94%9C%E6%89%8B%E8%81%AF%E7%99%BC%E7%A7%91asic%E9%96%8B%E7%99%BCcpo-%E9%AB%98%E9%80%9F%E9%80%A3%E6%8E%A5%E8%A7%A3%E6%B1%BA%E6%96%B9%E6%A1%88-024353463.html,2024年3月24日
03/03/2024~04/02/2024,聯發科 財經,Nvidia宣布擴大與比亞迪合作、GPU整合入聯發科的車用晶片組,https://udn.com/news/story/6811/7840310?from=udn-referralnews_ch2artbottom,2024年3月19日
03/03/2024~04/02/2024,聯發科 財經,"聯發科技捐贈2,000棵樹苗百名員工親種綠樹愛地球- 生活",https://www.ctee.com.tw/news/20240312701215-431401,2024年3月12日
03/03/2024~04/02/2024,聯發科 財經,10家最夯半導體薪資去年倒退嚕　聯發科年領385萬暫居冠,https://finance.ettoday.net/news/2695953,2024年3月7日
03/03/2024~04/02/2024,聯發科 財經,達發入股九暘將躍最大股東- 財經要聞- 工商時報,https://www.chinatimes.com/newspapers/20240307000171-260202,2024年3月7日
03/03/2024~04/02/2024,聯發科 財經,全球瘋AI，台積電能再紅多久？《晶片島上的光芒》30年資深科技記者揭秘,https://futurecity.cw.com.tw/article/3359,2024年3月5日
03/03/2024~04/02/2024,聯發科 財經,聯發科強攻車用市場，GTC 推全系列 Dimensity Auto 系統單晶片,https://finance.technews.tw/2024/03/19/mediatek-gtc-launches-full-range-of-dimensity-auto-socs/,2024年3月19日
03/03/2024~04/02/2024,聯發科 財經,〈財經週報-大老闆看AI〉聯發科副董事長蔡力行︰AI無所不在 未來沒有企業敢不用,https://ec.ltn.com.tw/article/paper/1634798,2024年3月10日
03/03/2024~04/02/2024,聯發科 財經,00940淨值9.73元「再探新低」！ 成分股聯發科擠掉和碩變第五,https://tw.stock.yahoo.com/news/00940%E6%B7%A8%E5%80%BC973%E5%85%83%E3%80%8C%E5%86%8D%E6%8E%A2%E6%96%B0%E4%BD%8E%E3%80%8D%EF%BC%81-%E6%88%90%E5%88%86%E8%82%A1%E8%81%AF%E7%99%BC%E7%A7%91%E6%93%A0%E6%8E%89%E5%92%8C%E7%A2%A9%E8%AE%8A%E7%AC%AC%E4%BA%94-093756003.html,2024年4月1日
04/03/2024~05/03/2024,聯發科 財經,聯發科法說會第一季大賺快20元 三大名師看下周股價：平平中性曝原因,https://tw.stock.yahoo.com/news/%E8%81%AF%E7%99%BC%E7%A7%91%E6%B3%95%E8%AA%AA%E6%9C%83%E7%AC%AC%E4%B8%80%E5%AD%A3%E5%A4%A7%E8%B3%BA%E5%BF%AB20%E5%85%83-%E4%B8%89%E5%A4%A7%E5%90%8D%E5%B8%AB%E7%9C%8B%E4%B8%8B%E5%91%A8%E8%82%A1%E5%83%B9%EF%BC%9A%E5%B9%B3%E5%B9%B3%E4%B8%AD%E6%80%A7%E6%9B%9D%E5%8E%9F%E5%9B%A0-084340791.html,2024年4月26日
04/03/2024~05/03/2024,聯發科 財經,4月27日 五件財經大事搶先看,https://money.udn.com/money/story/5607/7926775,2024年4月26日
04/03/2024~05/03/2024,聯發科 財經,高通聯發科車用晶片再闢新戰場- 財經要聞- 工商時報,https://www.chinatimes.com/newspapers/20240503000160-260202,2024年5月3日
04/03/2024~05/03/2024,聯發科 財經,聯發科打造的達哥繁中生成式AI 超越GPT3.5－聯合新聞網,https://www.businessweekly.com.tw/business/blog/3015239,2024年4月10日
04/03/2024~05/03/2024,聯發科 財經,聯發科生成式AI平台亮相- 日報,https://www.ctee.com.tw/news/20240410700160-439901,2024年4月10日
04/03/2024~05/03/2024,聯發科 財經,聯發科生成式AI平台點名3家SI廠授權推廣- 新聞,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=482090e2-fb2c-403f-84ec-c944316986b5,2024年4月10日
04/03/2024~05/03/2024,聯發科 財經,繁中守護者3／「連阿嬤都會用！」聯發科跨界做AI平台報帳面試還能幫忙寫程式 | 財經 | CTWANT,https://www.ctwant.com/article/330560/,2024年4月16日
04/03/2024~05/03/2024,聯發科 財經,聯發科跨足生成式AI 打造「達哥」號稱繁中應用超越GPT3.5,https://www.4gtv.tv/article/2024040906000009,2024年4月9日
04/03/2024~05/03/2024,聯發科 財經,【台股研究報告】聯發科(2454)Q1表現遠超市場預期，眼光放長聚焦全年亮眼成長！,https://www.cmoney.tw/notes/note-detail.aspx?nid=808250,2024年4月26日
04/03/2024~05/03/2024,聯發科 財經,聯發科推出「達哥AI平台」　繁中LLM也不缺席！,https://finance.ettoday.net/news/2715883,2024年4月9日
05/04/2024~06/03/2024,聯發科 財經,聯發科傳攜手輝達進擊 AI PC 開發安謀架構處理器,https://money.udn.com/money/story/5612/7959556,2024年5月13日
05/04/2024~06/03/2024,聯發科 財經,聯發科歡慶27周年 號召員工共創永續未來,https://tw.stock.yahoo.com/news/%E8%81%AF%E7%99%BC%E7%A7%91%E6%AD%A1%E6%85%B627%E5%91%A8%E5%B9%B4-%E8%99%9F%E5%8F%AC%E5%93%A1%E5%B7%A5%E5%85%B1%E5%89%B5%E6%B0%B8%E7%BA%8C%E6%9C%AA%E4%BE%86-034227648.html,2024年5月28日
05/04/2024~06/03/2024,聯發科 財經,〈財經週報-半導體景氣〉各擁成長動能 IC設計業展望樂觀,https://ec.ltn.com.tw/article/paper/1644436,2024年5月6日
05/04/2024~06/03/2024,聯發科 財經,投資新機會來了，輝達、台積電、聯發科高含量 ETF 一次看,https://finance.technews.tw/2024/06/01/nvidia-etf-focus/,2024年6月1日
05/04/2024~06/03/2024,聯發科 財經,206元買進一張不賣！小股東「大賺8位數」想續存 蔡明介：安啦,https://tw.stock.yahoo.com/news/206%E5%85%83%E8%B2%B7%E9%80%B2-%E5%BC%B5%E4%B8%8D%E8%B3%A3-%E5%B0%8F%E8%82%A1%E6%9D%B1-%E5%A4%A7%E8%B3%BA8%E4%BD%8D%E6%95%B8-%E6%83%B3%E7%BA%8C%E5%AD%98-050900577.html,2024年5月27日
05/04/2024~06/03/2024,聯發科 財經,聯發科多路進擊創造新獲利 市值站穩2兆元,https://money.udn.com/money/story/5612/7992220,2024年5月28日
05/04/2024~06/03/2024,聯發科 財經,聯發科天璣系列登陸美國，高通領導地位或遭挑戰,https://finance.technews.tw/2024/05/04/mediatek-dimensity-series-processors-will-land-in-the-united-states/,2024年5月4日
05/04/2024~06/03/2024,聯發科 財經,輝達躍全球IC設計龍頭 聯發科、聯詠、瑞昱躋身前十強,https://money.udn.com/money/story/5612/7954270,2024年5月10日
05/04/2024~06/03/2024,聯發科 財經,台股飆高！台股市值兆元俱樂部挑戰新6雄,https://tw.stock.yahoo.com/news/%E5%8F%B0%E8%82%A1%E9%A3%86%E9%AB%98%EF%BC%81%E5%8F%B0%E8%82%A1%E5%B8%82%E5%80%BC%E5%85%86%E5%85%83%E4%BF%B1%E6%A8%82%E9%83%A8%E6%8C%91%E6%88%B0%E6%96%B06%E9%9B%84-030510469.html,2024年5月26日
05/04/2024~06/03/2024,聯發科 財經,聯發科舉辦27周年慶 蔡明介宣誓三大領域持續推進,https://money.udn.com/money/story/5612/7995379,2024年5月29日
06/04/2024~07/04/2024,聯發科 財經,【投資早知道】台股除權息旺季來臨！上市櫃公司陸續公布6月營收 美國即將公布多項勞動市場數據,https://tw.stock.yahoo.com/news/%E3%80%90%E6%8A%95%E8%B3%87%E6%97%A9%E7%9F%A5%E9%81%93%E3%80%91%E5%8F%B0%E8%82%A1%E9%99%A4%E6%AC%8A%E6%81%AF%E6%97%BA%E5%AD%A3%E4%BE%86%E8%87%A8%EF%BC%81%E4%B8%8A%E5%B8%82%E6%AB%83%E5%85%AC%E5%8F%B8%E9%99%B8%E7%BA%8C%E5%85%AC%E5%B8%836%E6%9C%88%E7%87%9F%E6%94%B6-%E7%BE%8E%E5%9C%8B%E5%8D%B3%E5%B0%87%E5%85%AC%E5%B8%83%E5%A4%9A%E9%A0%85%E5%8B%9E%E5%8B%95%E5%B8%82%E5%A0%B4%E6%95%B8%E6%93%9A-041522101.html,2024年6月30日
06/04/2024~07/04/2024,聯發科 財經,不只台積電(2330)、聯發科(2454)…全球第一大主權基金加碼這兩檔金融股！它搶當第一金第3大股東,https://www.businesstoday.com.tw/article/category/183010/post/202406050045/,2024年6月5日
